,age,ed,income,debtinc,creddebt,othdebt,spoused,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,carvalue,commutetime,tenure,longmon,longten,tollmon,tollten,equipmon,equipten,cardmon,cardten,wiremon,wireten,hourstv,region_2,region_3,region_4,region_5,townsize_2.0,townsize_3.0,townsize_4.0,townsize_5.0,gender_1,empcat_2,empcat_3,empcat_4,empcat_5,inccat_2,inccat_3,inccat_4,inccat_5,jobsat_2,jobsat_3,jobsat_4,jobsat_5,hometype_2,hometype_3,hometype_4,addresscat_2,addresscat_3,addresscat_4,addresscat_5,cars_1,cars_2,cars_3,cars_4,cars_5,cars_6,cars_7,cars_8,carown_0,carown_1,cartype_0,cartype_1,carcatvalue_1,carcatvalue_2,carcatvalue_3,carbought_0,carbought_1,commutecat_2,commutecat_3,commutecat_4,commutecat_5,reason_2,reason_3,reason_4,reason_9,polview_2,polview_3,polview_4,polview_5,polview_6,polview_7,card_2,card_3,card_4,card_5,cardtype_2,cardtype_3,cardtype_4,cardbenefit_2,cardbenefit_3,cardbenefit_4,cardtenurecat_2,cardtenurecat_3,cardtenurecat_4,cardtenurecat_5,card2_2,card2_3,card2_4,card2_5,card2type_2,card2type_3,card2type_4,card2benefit_2,card2benefit_3,card2benefit_4,card2tenurecat_2,card2tenurecat_3,card2tenurecat_4,card2tenurecat_5,bfast_2,bfast_3,internet_1,internet_2,internet_3,internet_4,ln_total_spent
571,45,17,190.0,7.000000000000001,1.9019000000000001,11.398100000000001,15,2,10,0,1,0,0,0,0,9,85.10000000000001,31.0,24,3.15,106.45,0.0,0.0,0.0,0.0,16.0,370.0,22.9,525.65,19,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,6.359452754071865
572,29,19,25.0,4.6,0.34385,0.8061499999999999,16,4,0,0,0,0,0,0,0,0,-1.0,27.0,66,19.9,1326.3,48.75,3183.1,45.3,3101.6,19.25,1260.0,45.85,2946.25,18,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5.627225351934046
573,49,12,240.0,2.0,2.376,2.424,12,2,0,0,0,0,0,0,0,0,89.30000000000001,28.0,72,23.5,1555.95,0.0,0.0,0.0,0.0,41.0,2965.0,0.0,0.0,18,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,5.928258471204189
574,56,13,74.0,7.3,3.516701999999999,1.8852980000000001,-1,1,0,0,0,0,0,0,0,0,46.5,22.0,66,24.75,1672.25,0.0,0.0,0.0,0.0,9.25,555.0,0.0,0.0,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,6.348876719227226
575,68,20,17.0,7.5,0.48322499999999996,0.7917749999999999,17,2,3,3,0,0,0,0,0,0,9.1,30.0,52,6.05,318.7,17.75,925.85,63.0,3350.9,27.25,1310.0,62.0,2954.75,28,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,6.6160517981623554
576,44,18,54.0,11.5,1.87542,4.33458,16,2,3,1,2,0,0,0,0,0,31.1,20.0,48,11.15,527.75,22.5,1100.65,30.5,1526.5,7.0,330.0,25.5,1195.05,15,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,6.387502021066585
577,57,15,73.0,7.3999999999999995,0.680652,4.721348,15,2,9,0,0,0,0,0,0,9,40.400000000000006,17.0,48,13.8,721.75,0.0,0.0,0.0,0.0,5.25,265.0,0.0,0.0,21,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,5.7857617674761155
578,19,14,12.0,2.6,0.10795199999999999,0.204048,11,5,1,1,0,0,0,0,0,0,4.800000000000001,24.0,22,8.45,156.4,0.0,0.0,34.55,713.6,55.5,1205.0,0.0,0.0,13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.8027224225111045
579,51,12,23.0,14.2,0.75118,2.5148199999999994,-1,1,2,2,0,0,0,0,0,0,-1.0,31.0,34,16.55,559.5,0.0,0.0,0.0,0.0,17.5,630.0,0.0,0.0,22,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6.100565558381516
580,53,10,190.0,2.1999999999999997,2.2362999999999995,1.9437000000000002,7,4,0,0,0,0,0,0,0,0,-1.0,32.0,71,35.65,2596.6,22.75,1700.45,44.7,3208.0,15.75,1030.0,45.4,3093.05,22,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,5.706179599255923
581,69,12,72.0,14.399999999999999,8.335872,2.0321279999999984,-1,1,0,0,0,0,0,0,0,0,39.2,30.0,68,16.1,1058.75,29.5,2146.1,48.45,3276.1,22.5,1435.0,42.85,2879.1,17,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,6.097354922365414
582,63,11,31.0,1.3,0.17127499999999998,0.231725,11,2,5,1,0,0,0,0,0,4,13.8,28.0,68,20.7,1443.95,0.0,0.0,0.0,0.0,18.0,1130.0,0.0,0.0,23,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,6.403756300558424
583,36,18,47.0,4.9,0.94423,1.3587699999999998,-1,1,2,2,0,0,0,0,0,0,28.700000000000003,24.0,1,2.25,2.4,0.0,0.0,31.55,31.55,0.0,0.0,18.2,18.2,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5.926819353614451
584,38,19,23.0,7.7,0.591514,1.1794859999999998,-1,1,1,1,0,0,0,0,0,0,15.4,35.0,4,3.7,9.3,16.5,79.9,36.8,135.3,0.0,0.0,31.65,88.6,27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4.669364898030088
585,63,15,52.0,12.7,1.043432,5.560568,-1,2,1,0,0,0,0,1,0,0,22.1,27.0,13,4.3,75.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,5.820082930352362
586,78,12,20.0,9.8,0.78008,1.17992,15,2,0,0,0,0,0,0,0,0,10.200000000000001,28.0,72,55.1,4010.7,58.752500000000055,3977.270500000003,0.0,0.0,38.0,2725.0,78.30400000000007,4530.186000000002,23,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,5.716961909768315
587,44,15,23.0,10.299999999999999,0.46432399999999996,1.9046759999999998,12,3,0,0,0,0,0,0,0,0,13.100000000000001,19.0,22,3.85,82.3,0.0,0.0,28.4,606.0,0.0,0.0,0.0,0.0,19,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5.149469269811621
588,47,12,136.0,7.3999999999999995,4.468416,5.595584,13,3,0,0,0,0,0,0,0,0,75.4,27.0,49,12.5,568.45,25.75,1340.95,0.0,0.0,18.5,865.0,0.0,0.0,17,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,5.5124201732100975
589,37,14,39.0,11.799999999999999,1.4588339999999997,3.143166,-1,1,2,1,0,1,0,0,0,0,14.5,33.0,9,3.4,29.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,6.301189382935311
590,37,17,22.0,4.0,0.286,0.5940000000000001,19,2,5,0,0,1,0,0,0,4,11.0,38.0,3,4.45,12.05,0.0,0.0,25.15,58.3,0.0,0.0,0.0,0.0,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,5.766475543994624
591,68,9,36.0,5.1,0.8188559999999999,1.017144,13,2,5,0,1,0,0,0,0,4,13.4,25.0,66,19.35,1318.5,31.5,2096.5,0.0,0.0,15.0,930.0,0.0,0.0,19,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,6.2136476373270675
592,29,17,13.0,6.800000000000001,0.25636000000000003,0.6276400000000001,17,4,0,0,0,0,0,0,0,0,5.1000000000000005,22.0,55,8.1,462.55,0.0,0.0,0.0,0.0,11.0,620.0,0.0,0.0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6.5500369337466875
593,51,16,68.0,10.100000000000001,1.634584,5.233416,14,2,0,0,0,0,0,0,0,0,26.700000000000003,18.0,10,4.85,59.6,16.5,177.65,0.0,0.0,16.25,170.0,0.0,0.0,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.762617260377094
594,54,15,95.0,11.600000000000001,3.5925200000000004,7.427480000000001,15,4,1,0,1,0,0,0,0,0,47.0,22.0,55,8.8,442.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,5.541302760075785
595,55,12,75.0,10.299999999999999,2.163,5.561999999999999,-1,1,0,0,0,0,0,0,0,0,34.5,22.0,39,9.15,359.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6.744636169412329
596,63,11,272.0100000000002,16.6,14.280358400000008,15.744768,-1,1,2,0,0,0,0,0,0,2,91.9,30.0,56,14.5,798.4,46.25,2572.6,0.0,0.0,24.5,1335.0,0.0,0.0,16,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,6.557857319322428
597,75,13,14.0,5.7,0.31361400000000006,0.484386,-1,1,0,0,0,0,0,0,0,0,6.6000000000000005,18.0,24,4.9,108.2,12.75,291.55,0.0,0.0,0.0,0.0,0.0,0.0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.132855596549932
598,35,13,46.0,13.5,1.8630000000000002,4.347,-1,1,0,0,0,0,0,0,0,0,-1.0,25.0,21,9.25,201.3,19.5,373.25,0.0,0.0,23.75,475.0,0.0,0.0,17,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,5.911609321858517
599,28,17,39.0,11.0,0.86658,3.42342,14,3,6,0,1,0,0,0,0,5,-1.0,29.0,11,4.95,59.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5.951085162954639
600,59,17,9.0,4.6,0.31629599999999997,0.11429903999999999,-1,1,2,0,2,0,0,0,0,0,4.1000000000000005,25.0,18,10.75,180.8,0.0,0.0,0.0,0.0,10.5,195.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,5.983583573657106
601,36,15,96.0,12.6,2.5401599999999998,9.55584,17,2,2,0,0,2,0,0,0,0,47.800000000000004,27.0,51,6.8,389.15,20.0,1055.15,49.15,2398.5,0.0,0.0,42.65,2180.55,24,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,6.454915504414799
602,37,17,72.0,4.3999999999999995,0.319968,2.848032,14,2,3,0,0,0,0,0,0,3,32.800000000000004,31.0,57,19.2,1087.1,0.0,0.0,0.0,0.0,14.0,805.0,35.85,2014.75,23,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,6.387989813646672
603,18,13,18.0,2.1,0.03316008,0.357966,-1,1,6,0,2,0,0,0,0,4,9.1,28.0,4,6.2,29.25,0.0,0.0,34.3,92.55,10.25,35.0,0.0,0.0,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.392302298830656
604,73,11,9.0,8.200000000000001,0.146862,0.5911379999999999,17,2,12,0,0,0,0,0,0,11,4.6000000000000005,23.0,72,27.05,1932.7,0.0,0.0,0.0,0.0,41.25,2865.0,0.0,0.0,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,5.824376370954616
605,67,12,28.0,10.7,1.270304,1.725696,14,6,1,0,1,0,0,0,0,0,15.3,40.0,9,7.75,63.8,0.0,0.0,28.85,236.8,0.0,0.0,0.0,0.0,16,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,5.622319314172629
606,18,13,14.0,14.799999999999999,0.151256,1.920744,8,4,0,0,0,0,0,0,0,0,5.7,38.0,4,9.35,45.6,11.5,38.0,0.0,0.0,25.0,75.0,0.0,0.0,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.3759726111136406
607,76,11,17.0,6.3,0.424116,0.646884,-1,1,5,0,1,0,0,0,0,4,7.9,31.0,71,13.55,978.4,31.5,2236.65,0.0,0.0,14.25,975.0,0.0,0.0,21,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,6.02863990070804
608,43,19,49.0,4.7,0.241815,2.061185,-1,1,1,0,1,0,0,0,0,0,26.5,24.0,37,7.75,290.25,0.0,0.0,0.0,0.0,0.0,0.0,23.85,898.6,24,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,6.60284566086373
609,42,17,25.0,9.0,1.63575,0.61425,17,2,0,0,0,0,0,0,0,0,15.100000000000001,26.0,18,10.1,172.0,0.0,0.0,41.4,694.1,0.0,0.0,30.5,558.8,17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5.310443546345877
610,20,15,19.0,22.1,0.969969,3.229031,-1,1,5,3,1,0,0,0,0,0,10.200000000000001,25.0,30,6.75,204.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,5.13826597839981
611,63,14,183.0,1.0999999999999999,0.146949,1.866051,10,4,10,0,0,0,0,0,0,10,92.0,30.0,71,25.05,1690.25,27.5,1960.0,0.0,0.0,17.75,1370.0,0.0,0.0,17,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,6.428105272684596
612,50,15,112.0,16.0,9.569280000000001,8.35072,18,4,1,0,1,0,0,0,0,0,61.5,25.0,67,17.4,1229.15,29.5,1949.25,0.0,0.0,15.0,980.0,0.0,0.0,25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,6.071799519760256
613,70,13,54.0,10.2,2.577744,2.930256,-1,1,13,2,0,3,0,0,0,11,29.6,23.0,46,10.1,485.7,28.5,1246.8,0.0,0.0,18.25,925.0,0.0,0.0,18,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.289377524978562
614,19,14,19.0,18.4,0.34610399999999997,3.149896,-1,3,1,0,1,0,0,0,0,0,9.3,29.0,1,1.85,2.4,11.75,11.75,28.6,28.6,5.25,5.25,16.9,16.9,19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,5.471976512763338
